anchor_id,episode_id,episode_margin,episode_margin_hard,episode_margin_soft,evolve_step,ge_episode_hard_boundary_hit,ge_episode_hard_gate_pass,ge_episode_margin,ge_episode_margin_hard,ge_episode_margin_soft,ge_evolve_step_e,ge_stress_lambda,hard_gate_pass,metric_source_map,missing_reasons,pc_ratio,pc_ratio_raw,perturbation_seed,perturbation_type,phase_label,proposition_satisfied_fraction,q_ratio,q_ratio_raw,rebound_c_rec,rec_ratio,rec_ratio_raw,safe_ratio,safe_ratio_raw,safety_load,stab_ratio,stab_ratio_raw,stability_load,stress_lambda,task_family,task_percent_complete,valid
78,78,0.1219885493531212,0.1219885493531212,0.24670385838227227,0,0,1,0.1219885493531212,0.1219885493531212,0.24670385838227227,0,0.2,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,31.194613258923706,1.1219885493531212,1.1219885493531212,2.0,50000.00000000001,0.0,1.3714191674114233,1.3714191674114233,0.14583333333333334,0.2,placement_only,1.0,1
60,60,-0.8306513821672945,-0.8306513821672945,-0.33351089436973724,0,1,0,-0.8306513821672945,-0.8306513821672945,-0.33351089436973724,0,0.2,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,206.67425739031933,0.16934861783270544,0.16934861783270544,2.0,50000.00000000001,0.0,1.16362959342782,1.16362959342782,0.171875,0.2,placement_only,1.0,1
81,81,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0,1,0.10768617281504289,0.10768617281504289,0.26812880069323564,0,0.2,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,6.142676832953569,2.0,5.6978407384863665,2.0,50000.00000000001,0.0,1.107686172815043,1.107686172815043,0.18055555555555555,0.2,placement_only,1.0,1
80,80,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0,1,0.2799918080524286,0.2799918080524286,0.3542816183119286,0,0.2,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,14.621852603237537,2.0,2.3936773646981653,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.2,placement_only,1.0,1
126,126,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,0.2,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,20.662547164579095,1.6938859486846338,1.6938859486846338,2.0,50000.00000000001,0.0,0.4965504913229181,0.4965504913229181,0.4027777777777778,0.2,spatial_relation,0.0,1
125,125,-0.015389462698029766,-0.015389462698029766,0.20659098293669942,0,0,1,-0.015389462698029766,-0.015389462698029766,0.20659098293669942,0,0.2,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,9.178857365431025,2.0,3.8131103680404657,2.0,50000.00000000001,0.0,0.9846105373019702,0.9846105373019702,0.203125,0.2,spatial_relation,1.0,1
1,1,-1.0,-1.0,-1.0,0,1,0,-1.0,-1.0,-1.0,0,0.2,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,0.0,0.0,0,irrelevant_perturbation,stress_sweep,0.0,0.0,0.0,0.0,2.0,35000000.0,2.0,50000.00000000001,0.0,1.1428506122822157,1.1428506122822157,0.175,0.2,placement_only,0.0,1
11,11,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,1,0,-0.062073364069740844,-0.062073364069740844,0.18324903225084377,0,0.2,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,14.66832413380768,2.0,2.386093823304455,2.0,50000.00000000001,0.0,0.9379266359302592,0.9379266359302592,0.21323529411764705,0.2,placement_only,1.0,1
9,9,0.1835870813954077,0.1835870813954077,0.23178944472391816,0,0,1,0.1835870813954077,0.1835870813954077,0.23178944472391816,0,0.2,1,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,29.57112270535189,1.1835870813954077,1.1835870813954077,2.0,50000.00000000001,0.0,1.2799918080524286,1.2799918080524286,0.15625,0.2,placement_only,1.0,1
129,129,-0.36129272488571285,-0.36129272488571285,-0.20696439567322533,0,1,0,-0.36129272488571285,-0.36129272488571285,-0.20696439567322533,0,0.2,0,"{'task_percent_complete': 'task_percent_complete', 'proposition_satisfied_fraction': 'proposition_satisfied_fraction', 'unsafe_rate': 'missing_safety_policy:assume_zero', 'c_rec': 'rebound_c_rec:legacy_unvalidated', 'stability_load': 'stability_beta_neighborhood'}",,1.4285714285714286,1.4285714285714286,0,irrelevant_perturbation,stress_sweep,1.0,1.4285714285714286,1.4285714285714286,54.79818490407832,0.6387072751142872,0.6387072751142872,2.0,50000.00000000001,0.0,0.9473639335392622,0.9473639335392622,0.2111111111111111,0.2,spatial_relation,1.0,1
